summary,reviewText,overall,sentiment,enhanced_rating
Not suitable for enclosed or non-ventilated indoor use.,"These wheels are functionally very useful and sturdy, however, that functionality is vastly overshadowed by their noxious and offensive odor. If you're planning on using these wheels in an open-shop environment I am sure they will work well, but any confined space or environemnt where air quality is a consideration should be avoided. The odor is reminiscent of petrochemical or tar production and is overwhelming if there is not active and forced ventilation. It's been over 2 weeks since I cleaned and attempted to let them off-gas and the odor just seems to be getting stronger.",2,0.11020833333333332,2.739133644133644
Good value !,"I've used these on all my mobile carts in my woodshop for a few years now and they have held up very well. No flat spots, smooth rolling and effective secure double locking mechanism.  Peachtree Woodworking has these on sale a couple of times a year at half price( around $8.00), but if you can't wait for that sale, then this is the best price I've found.",5,0.3120833333333334,4.557828282828282
Five Stars,Good casters for the price. Work well,5,0.7,4.551
Excellent quality but slow delivery,"Excellent quality but slow delivery. I assume they are not produced until the manufacture has the order in his hand. In any case I will order from this
manufacture again !!",5,0.3078125,4.666428571428572
were easy to install and roll very smoothly while supporting a ...,"I ordered a set of these wheels...they arrived quickly, were easy to install and roll very smoothly while supporting a few hundred pounds.",5,0.3175,4.363595959595959
Work fine.,Did everything they are supposed to do.,5,0.4166666666666667,4.023333333333333
Built tool cart with wheels,Built tool cart with wheels... Easy to move around and the locks work very well. Seem to be very good quality.,5,0.5144444444444444,4.534280303030303
"3"" wheels, but super strong. They will carry an  elephant.",It is tough and strong. I don't have anything heavy enough to put on them. Hate to waste a quality item on a 4 x 6 work bench. Definitely worth the cost.,4,-0.009876543209876569,3.676388888888889
"Nice Wheels, Great Value","I needed some larger diameter wheels, with greater capacity. I also was intrigued with the locking assembly and load capacity was more the double what I needed, and it fit my budget for the job.
Great galvanized  assembly, ball bearing in the mounting plate give them the a shot of lube ,because I am using it mainly on carpet and special floors, I used a non melting lube, this is a very well made product, the wheel themselves look like they came out of a dirty mold, but nothing to interfere with performance. The inside of wheels have needle bearings, and are greased, so smooth operation @ heavier loads should be fine.
The locking mechanism is spring steel bit, it will take a while to evaluate.
The 4 stars is I had a noise in one, not a big deal I knew it was something with the sleeve the bolt  slides through, upon examination the material had a seam for better lack of word, I took my rotary grinder, 1 second later I cleaned it out with a  swab and shot  in some WD 40. Otherwise I would have gone for 5 stars good product , good price and a higher capacity. I got it with Prime in 2 days, which is fine except for small glitch. They look so good may have to have cabinet painted.",4,0.31488095238095243,3.7590535714285718
3 inch 150 pound double lock caster.,"They work very well, the only problem with their use is: when you push or pull the cabinet/table in one direction one side of the cabinet/tables casters are under neath the item. So you can't reach the levers to lock them on that side of the cabinet/table.
Another issue to be aware of: Make sure you don't overload the max load rating, or the caster assembly WILL BEND, and stop working due to a jammed wheel.",5,0.10357142857142856,4.277169635919636
Its casters,"Good price and delivery, but the base plate is a little small compared to the smaller casters on my machine that I will replace with these. I have to make larger base plates first, but I just haven't got around to it. Other than that , they look like very good casters, and I would buy them again.",4,-0.03025000000000002,3.817
Excellent quality,"I just got these in and they are impressive.  I have built several heavy duty carts and am making a few more for a commercial laundry operation, and bought these for the first time.

These things are tough as nails and super-smooth.  Brake mechanism works very well and overall quality of fit, finish and so on is quite good.

At first I was thinking, well these are $12.50 each, so for a table that's fifty bucks. Lot of money for casters.  On the other hand, I've bought similar hinges of lesser quality and they've lasted for years.  I expect that this $50 will be the last time we have to spend it for a long, long time.

That makes them very cost-effective.",5,0.16600529100529102,4.463
Like,These are really good strong casters. I added them to a Sears workbench and improved the versatility of my garage shop quite a bit.,5,0.5666666666666667,4.356403703703704
Some additional information...,"I'm using these underneath a large homemade tool box.  The box weights a couple hundred pounds itself; add in the tools and junk and I'm probably approaching the rated maximum load for these casters.  So far, they're working perfectly.

The plate dimensions are 2-1/2"" x 2-1/2"" square.  The mounting holes are slotted and will accommodate screws anywhere in a 1-3/4x1-3/4"" to 2""x2"" square.

The caster is 4"" high, with the wheel axle being offset (roughly) 1-3/8"" from the center of the mounting plate.  The end of the locking lever is roughly 3-1/2"" from the plate center.

If you find this useful, I wouldn't mind a ""helpful"" vote on the review.  :-)

Thanks.",5,0.17285714285714282,4.120333333333333
